Client Order ID,Instrument,Side,Quantity,Price
o008570,Lotus,2,770,12.5
o008571,Rose,2,950,15.5
o008572,Orchid,2,570,15.0
o008573,Tulip,2,770,19.5
o008574,Rose,1,880,13.0
o008575,Tulip,1,30,14.5
o008576,Lotus,2,530,12.0
o008577,Tulip,2,420,11.5
o008578,Rose,2,10,18.5
o008579,Orchid,2,680,19.0
o008580,Tulip,1,970,11.5
o008581,Lotus,1,240,11.5
o008582,Lavender,1,490,18.0
o008583,Orchid,2,80,10.0
o008584,Orchid,1,350,17.0
o008585,Tulip,1,170,18.0
o008586,Orchid,1,10,17.5
o008587,Lotus,2,140,11.5
o008588,Lavender,2,740,19.5
o008589,Lavender,2,140,15.0
o008590,Tulip,1,290,13.0
o008591,Orchid,2,960,18.5
o008592,Orchid,2,190,18.0
o008593,Lotus,2,660,11.5
o008594,Orchid,2,1000,13.5
o008595,Orchid,2,510,13.5
o008596,Rose,1,830,10.0
o008597,Tulip,1,640,19.0
o008598,Lotus,2,360,15.0
o008599,Tulip,2,400,14.0
o008600,Rose,1,580,16.0
o008601,Orchid,1,960,16.5
o008602,Lavender,2,820,15.0
o008603,Lotus,1,390,17.0
o008604,Lotus,1,890,16.0
o008605,Rose,2,320,15.0
o008606,Orchid,1,790,18.0
o008607,Lotus,1,600,19.5
o008608,Orchid,2,470,18.0
o008609,Lotus,2,650,13.5
o008610,Tulip,2,540,18.5
o008611,Rose,2,620,18.0
o008612,Lotus,1,400,10.5
o008613,Tulip,1,80,17.0
o008614,Rose,2,600,16.0
o008615,Rose,1,410,10.0
o008616,Rose,2,660,18.5
o008617,Lavender,2,750,12.5
o008618,Lavender,1,260,18.0
o008619,Lotus,2,20,13.5
o008620,Lavender,2,750,19.0
o008621,Orchid,2,170,18.5
o008622,Lotus,1,940,12.5
o008623,Lavender,1,980,12.0
o008624,Tulip,2,260,12.5
o008625,Tulip,1,410,15.0
o008626,Rose,2,800,17.0
o008627,Lavender,2,770,10.5
o008628,Lavender,1,170,13.5
o008629,Lotus,2,630,11.0
o008630,Lotus,2,790,15.0
o008631,Rose,1,910,15.5
o008632,Lotus,2,450,17.0
o008633,Rose,1,50,10.5
o008634,Tulip,1,610,14.0
o008635,Rose,1,540,14.5
o008636,Lotus,2,730,14.0
o008637,Tulip,2,150,12.5
o008638,Rose,1,850,19.5
o008639,Rose,1,620,10.0
o008640,Tulip,2,40,17.0
o008641,Tulip,1,200,12.5
o008642,Lavender,1,840,10.0
o008643,Lotus,2,380,14.5
o008644,Tulip,2,320,10.0
o008645,Lotus,2,480,15.0
o008646,Lotus,2,70,12.0
o008647,Tulip,1,910,15.0
o008648,Tulip,1,640,17.5
o008649,Tulip,2,280,13.5
o008650,Lavender,2,530,13.0
o008651,Orchid,1,340,16.5
o008652,Rose,1,670,12.5
o008653,Lavender,2,730,16.0
o008654,Lavender,2,730,10.0
o008655,Lavender,1,200,10.5
o008656,Orchid,2,480,15.0
o008657,Rose,2,140,17.0
o008658,Orchid,1,560,17.0
o008659,Rose,1,440,11.5
o008660,Lavender,1,80,13.0
o008661,Orchid,1,330,14.5
o008662,Orchid,1,590,16.5
o008663,Orchid,2,210,11.5
o008664,Tulip,1,940,11.0
o008665,Orchid,1,880,13.5
o008666,Lavender,1,950,19.5
o008667,Lavender,2,840,19.5
o008668,Lavender,1,10,15.0
o008669,Lavender,1,620,11.0
o008670,Lavender,1,540,10.5
o008671,Rose,1,190,18.0
o008672,Lavender,2,570,14.0
o008673,Lavender,2,1000,10.5
o008674,Lotus,2,800,18.5
o008675,Lotus,2,950,18.5
o008676,Orchid,2,220,18.5
o008677,Lavender,1,520,13.0
o008678,Lavender,1,890,18.0
o008679,Rose,1,220,16.5
o008680,Orchid,1,380,14.0
o008681,Tulip,2,470,18.0
o008682,Orchid,2,180,14.0
o008683,Tulip,2,20,19.0
o008684,Tulip,1,830,16.5
o008685,Lotus,2,200,14.0
o008686,Lotus,1,470,17.0
o008687,Lavender,2,710,17.0
o008688,Lotus,2,640,18.5
o008689,Orchid,2,20,17.0
o008690,Rose,2,540,15.0
o008691,Tulip,2,590,10.5
o008692,Tulip,1,190,19.5
o008693,Orchid,2,200,18.5
o008694,Lotus,1,520,18.0
o008695,Rose,1,660,12.0
o008696,Tulip,1,910,16.0
o008697,Lotus,1,570,10.0
o008698,Rose,2,260,17.5
o008699,Rose,2,50,15.0
o008700,Tulip,2,700,18.0
o008701,Rose,1,100,16.0
o008702,Tulip,2,610,19.0
o008703,Lotus,1,190,17.0
o008704,Orchid,1,160,12.5
o008705,Lotus,1,720,15.5
o008706,Lavender,2,870,14.0
o008707,Rose,2,30,11.0
o008708,Orchid,1,790,18.5
o008709,Lotus,1,670,17.0
o008710,Rose,1,610,10.0
o008711,Orchid,2,630,11.5
o008712,Lotus,1,60,17.5
o008713,Tulip,1,930,10.5
o008714,Tulip,2,80,14.5
o008715,Lavender,1,550,18.5
o008716,Orchid,2,940,17.0
o008717,Orchid,2,580,12.0
o008718,Lotus,2,110,10.5
o008719,Lotus,1,120,10.5
o008720,Orchid,1,70,17.5
o008721,Rose,1,640,18.5
o008722,Lotus,1,930,12.5
o008723,Rose,2,70,12.0
o008724,Lotus,2,730,17.5
o008725,Lavender,1,910,19.5
o008726,Lavender,1,110,10.0
o008727,Lavender,2,470,19.5
o008728,Orchid,2,350,17.0
o008729,Lotus,1,770,16.5
o008730,Lotus,2,960,14.5
o008731,Lotus,1,450,12.0
o008732,Tulip,2,860,12.5
o008733,Rose,2,110,16.0
o008734,Lotus,1,450,13.0
o008735,Tulip,2,60,15.5
o008736,Rose,1,310,17.0
o008737,Orchid,1,570,16.5
o008738,Tulip,2,490,18.5
o008739,Rose,2,990,10.0
o008740,Orchid,2,440,17.5
o008741,Rose,2,390,19.5
o008742,Rose,2,670,14.5
o008743,Orchid,2,670,18.0
o008744,Rose,2,350,19.0
o008745,Orchid,1,660,10.5
o008746,Lavender,2,650,16.0
o008747,Lavender,2,950,10.5
o008748,Lotus,2,330,14.0
o008749,Lotus,1,730,19.5
o008750,Orchid,2,270,12.5
o008751,Lotus,2,980,13.5
o008752,Lotus,1,570,19.0
o008753,Rose,1,150,11.0
o008754,Rose,2,890,11.0
o008755,Orchid,2,530,16.5
o008756,Orchid,2,770,13.5
o008757,Lavender,1,320,15.5
o008758,Orchid,2,160,18.0
o008759,Lavender,1,850,17.0
o008760,Lavender,2,890,18.5
o008761,Rose,1,200,12.0
o008762,Tulip,2,200,15.5
o008763,Orchid,2,850,12.0
o008764,Rose,2,430,14.5
o008765,Orchid,1,740,18.0
o008766,Tulip,1,920,19.5
o008767,Lavender,1,980,14.5
o008768,Tulip,2,780,18.5
o008769,Lotus,2,400,16.0
o008770,Rose,2,230,19.0
o008771,Lavender,2,140,17.5
o008772,Orchid,2,880,17.5
o008773,Lavender,1,340,16.5
o008774,Rose,2,240,17.5
o008775,Lotus,1,350,15.5
o008776,Lavender,1,550,17.0
o008777,Tulip,2,760,18.5
o008778,Orchid,2,610,15.0
o008779,Lotus,2,430,18.0
o008780,Lotus,2,980,14.5
o008781,Rose,1,360,10.0
o008782,Rose,1,930,19.0
o008783,Lavender,2,10,15.0
o008784,Orchid,2,240,17.0
o008785,Lotus,1,900,19.0
o008786,Lavender,2,490,13.5
o008787,Orchid,1,150,12.0
o008788,Lotus,2,380,17.5
o008789,Orchid,1,550,15.5
o008790,Tulip,1,90,15.5
o008791,Tulip,2,180,12.0
o008792,Lavender,1,600,10.0
o008793,Tulip,2,790,14.0
o008794,Orchid,1,410,13.5
o008795,Rose,2,50,12.0
o008796,Lavender,2,820,14.5
o008797,Lavender,1,70,13.0
o008798,Tulip,1,840,17.5
o008799,Rose,2,820,12.5
o008800,Lotus,2,590,15.5
o008801,Tulip,1,90,11.5
o008802,Lavender,1,270,18.5
o008803,Rose,2,700,12.5
o008804,Orchid,2,700,10.5
o008805,Tulip,2,100,15.0
o008806,Lotus,2,800,18.0
o008807,Lotus,2,490,13.5
o008808,Lotus,2,420,14.5
o008809,Rose,1,220,18.5
o008810,Orchid,1,440,12.0
o008811,Rose,1,850,18.0
o008812,Orchid,2,560,19.0
o008813,Rose,2,790,14.0
o008814,Tulip,2,230,18.5
o008815,Orchid,1,890,18.5
o008816,Lotus,2,50,15.0
o008817,Lavender,1,320,11.0
o008818,Lavender,1,790,18.5
o008819,Orchid,2,120,12.5
o008820,Lavender,1,30,13.0
o008821,Tulip,2,670,16.5
o008822,Lotus,1,570,17.5
o008823,Orchid,2,180,16.5
o008824,Orchid,2,240,17.5
o008825,Lavender,2,950,16.0
o008826,Rose,1,200,10.0
o008827,Orchid,2,580,18.5
o008828,Lavender,2,570,11.0
o008829,Rose,2,240,18.5
o008830,Lavender,1,350,15.5
o008831,Lotus,2,320,15.0
o008832,Tulip,1,250,12.0
o008833,Tulip,2,830,10.5
o008834,Rose,2,430,13.0
o008835,Lotus,2,910,19.0
o008836,Tulip,1,80,12.0
o008837,Tulip,1,960,12.0
o008838,Lavender,2,580,10.0
o008839,Lotus,1,330,10.5
o008840,Lavender,2,440,15.0
o008841,Lotus,2,670,19.5
o008842,Lavender,2,590,10.5
o008843,Lotus,1,140,16.5
o008844,Tulip,1,470,19.0
o008845,Tulip,2,520,17.0
o008846,Lavender,2,440,16.0
o008847,Orchid,1,390,14.0
o008848,Orchid,2,960,16.5
o008849,Tulip,1,270,12.5
o008850,Lavender,1,890,12.5
o008851,Lotus,2,460,18.5
o008852,Tulip,2,40,10.0
o008853,Tulip,1,310,19.5
o008854,Lotus,2,750,19.0
o008855,Lotus,1,540,14.0
o008856,Rose,2,530,10.0
o008857,Orchid,2,270,10.5
o008858,Rose,1,920,10.5
o008859,Lavender,1,740,18.0
o008860,Rose,1,310,18.0
o008861,Tulip,1,980,16.0
o008862,Lavender,1,320,15.5
o008863,Tulip,1,420,18.5
o008864,Rose,1,700,10.0
o008865,Rose,2,280,13.0
o008866,Tulip,2,260,15.0
o008867,Tulip,2,30,12.0
o008868,Tulip,2,220,18.0
o008869,Tulip,1,410,16.0
o008870,Lotus,2,850,19.5
o008871,Lotus,2,900,19.0
o008872,Lotus,2,640,15.0
o008873,Orchid,2,790,19.0
o008874,Lotus,2,40,15.0
o008875,Lotus,1,890,16.0
o008876,Lavender,1,570,11.5
o008877,Lotus,2,370,11.0
o008878,Orchid,1,800,15.5
o008879,Lavender,2,170,15.5
o008880,Lavender,1,590,18.0
o008881,Orchid,1,1000,11.0
o008882,Tulip,2,130,11.0
o008883,Orchid,1,120,14.5
o008884,Lotus,2,380,14.5
o008885,Lotus,1,80,13.0
o008886,Rose,1,610,16.0
o008887,Orchid,2,600,13.0
o008888,Rose,1,390,10.5
o008889,Lavender,2,880,13.5
o008890,Lavender,1,220,14.5
o008891,Lotus,1,950,12.5
o008892,Orchid,1,990,16.5
o008893,Lavender,2,830,10.0
o008894,Orchid,2,120,12.5
o008895,Rose,1,470,12.5
o008896,Lotus,2,740,15.0
o008897,Orchid,1,910,10.0
o008898,Lotus,2,780,14.0
o008899,Rose,1,840,13.5
o008900,Lavender,2,390,16.5
o008901,Rose,1,710,19.5
o008902,Rose,1,270,14.5
o008903,Lavender,2,650,15.5
o008904,Tulip,1,260,13.0
o008905,Orchid,2,890,12.5
o008906,Tulip,2,700,16.5
o008907,Rose,1,640,13.5
o008908,Lotus,1,150,11.5
o008909,Lavender,1,990,12.5
o008910,Orchid,1,900,13.0
o008911,Orchid,1,290,10.5
o008912,Rose,2,760,14.5
o008913,Orchid,1,210,19.5
o008914,Orchid,1,720,18.5
o008915,Orchid,1,750,16.0
o008916,Tulip,2,470,12.5
o008917,Lavender,1,740,11.5
o008918,Orchid,1,660,12.0
o008919,Rose,1,250,15.0
o008920,Tulip,1,130,17.0
o008921,Lavender,1,980,16.5
o008922,Tulip,2,70,14.5
o008923,Rose,2,110,10.0
o008924,Lavender,1,800,11.5
o008925,Orchid,2,380,10.5
o008926,Lotus,1,150,13.5
o008927,Lavender,1,30,13.5
o008928,Lotus,2,760,15.5
o008929,Tulip,1,640,11.0
o008930,Lotus,2,990,16.0
o008931,Lotus,1,920,17.5
o008932,Tulip,2,970,12.0
o008933,Lotus,2,200,13.5
o008934,Rose,2,970,13.0
o008935,Rose,2,40,13.0
o008936,Tulip,1,120,10.5
o008937,Lotus,2,40,13.0
o008938,Orchid,2,990,13.0
o008939,Rose,2,520,17.0
o008940,Rose,1,450,19.5
o008941,Orchid,2,520,19.5
o008942,Tulip,2,880,19.5
o008943,Lavender,1,990,13.5
o008944,Lavender,2,80,10.0
o008945,Tulip,1,960,15.0
o008946,Orchid,1,40,19.0
o008947,Tulip,1,360,10.5
o008948,Orchid,2,260,13.5
o008949,Lavender,1,390,13.0
o008950,Rose,2,440,18.5
o008951,Tulip,2,370,18.5
o008952,Orchid,1,800,12.5
o008953,Lavender,2,430,19.5
o008954,Rose,2,240,12.0
o008955,Orchid,2,700,12.0
o008956,Lotus,2,960,14.0
o008957,Lotus,2,150,13.0
o008958,Orchid,1,740,16.5
o008959,Rose,1,400,18.0
o008960,Lavender,1,550,17.5
o008961,Orchid,1,710,17.5
o008962,Lavender,2,730,13.0
o008963,Lavender,1,690,10.0
o008964,Rose,2,890,13.5
o008965,Tulip,2,570,15.5
o008966,Orchid,2,530,16.5
o008967,Lotus,2,950,17.5
o008968,Lotus,1,510,13.5
o008969,Tulip,1,170,10.5
o008970,Tulip,1,140,17.0
o008971,Lotus,2,220,19.0
o008972,Tulip,2,520,10.5
o008973,Rose,2,460,18.0
o008974,Lotus,1,660,11.5
o008975,Rose,2,330,11.0
o008976,Lotus,2,230,18.5
o008977,Rose,2,920,13.0
o008978,Tulip,1,100,16.5
o008979,Orchid,2,160,11.5
o008980,Lotus,2,40,13.0
o008981,Tulip,1,120,18.0
o008982,Orchid,1,520,10.0
o008983,Lotus,2,440,14.0
o008984,Tulip,2,340,12.5
o008985,Tulip,1,490,18.0
o008986,Lotus,1,640,17.0
o008987,Rose,2,40,13.0
o008988,Lotus,2,810,15.0
o008989,Lotus,2,730,15.5
o008990,Tulip,2,40,10.0
o008991,Lavender,1,120,11.0
o008992,Orchid,2,830,12.0
o008993,Lavender,2,1000,12.0
o008994,Lavender,2,760,17.5
o008995,Lotus,1,890,11.5
o008996,Tulip,1,500,18.0
o008997,Lavender,2,850,10.5
o008998,Orchid,2,870,17.0
o008999,Rose,1,340,10.0
o009000,Orchid,1,530,15.5
o009001,Rose,1,90,13.0
o009002,Tulip,2,970,10.0
o009003,Lavender,2,680,14.0
o009004,Orchid,2,250,17.5
o009005,Tulip,1,20,16.5
o009006,Lavender,2,740,15.0
o009007,Orchid,2,910,11.5
o009008,Lotus,1,770,15.5
o009009,Lotus,2,790,16.0
o009010,Tulip,2,380,12.0
o009011,Rose,2,900,15.5
o009012,Tulip,1,610,15.0
o009013,Lavender,1,20,11.5
o009014,Tulip,1,830,17.0
o009015,Lavender,2,400,17.0
o009016,Orchid,2,900,15.0
o009017,Orchid,1,300,15.0
o009018,Rose,2,920,13.0
o009019,Orchid,1,210,16.5
o009020,Lotus,2,920,11.0
o009021,Rose,1,120,17.0
o009022,Rose,2,720,11.5
o009023,Lavender,2,820,15.0
o009024,Tulip,2,100,13.5
o009025,Rose,2,1000,19.0
o009026,Lotus,2,120,14.5
o009027,Lavender,1,410,15.5
o009028,Lavender,1,820,13.0
o009029,Tulip,1,870,18.5
o009030,Tulip,2,520,17.5
o009031,Orchid,1,850,13.0
o009032,Rose,1,540,15.0
o009033,Tulip,2,820,17.0
o009034,Tulip,1,110,15.0
o009035,Orchid,1,940,11.0
o009036,Orchid,2,50,18.0
o009037,Orchid,2,100,10.0
o009038,Tulip,1,150,16.5
o009039,Rose,1,390,16.0
o009040,Lotus,2,490,11.0
o009041,Rose,1,80,19.0
o009042,Tulip,2,390,12.5
o009043,Lotus,2,280,18.0
o009044,Orchid,2,910,12.5
o009045,Lavender,2,930,17.5
o009046,Lotus,2,590,10.0
o009047,Rose,2,720,18.5
o009048,Rose,1,440,13.5
o009049,Lavender,2,130,12.5
o009050,Rose,1,710,12.5
o009051,Lavender,2,620,19.0
o009052,Orchid,1,790,16.5
o009053,Tulip,2,940,10.0
o009054,Lavender,2,470,13.0
o009055,Orchid,1,740,15.5
o009056,Tulip,1,530,14.5
o009057,Tulip,1,140,10.0
o009058,Rose,1,880,17.5
o009059,Rose,1,580,10.5
o009060,Lavender,2,670,10.5
o009061,Orchid,2,920,16.5
o009062,Orchid,1,220,10.5
o009063,Tulip,1,740,18.0
o009064,Lavender,2,650,14.0
o009065,Orchid,1,870,16.5
o009066,Tulip,2,700,17.0
o009067,Tulip,1,790,16.5
o009068,Lotus,1,610,14.5
o009069,Lotus,2,510,15.0
o009070,Tulip,1,550,17.5
o009071,Tulip,2,870,14.0
o009072,Rose,1,650,11.5
o009073,Tulip,2,640,17.5
o009074,Orchid,2,10,10.5
o009075,Lavender,2,430,12.0
o009076,Lavender,1,240,16.5
o009077,Lavender,2,790,13.5
o009078,Rose,1,170,16.0
o009079,Lotus,2,220,15.5
o009080,Tulip,1,310,10.0
o009081,Orchid,1,600,14.0
o009082,Rose,2,300,15.0
o009083,Rose,2,660,15.0
o009084,Lavender,1,350,17.0
o009085,Tulip,2,480,11.5
o009086,Lavender,2,910,18.5
o009087,Lavender,2,980,19.0
o009088,Orchid,1,80,15.5
o009089,Lavender,2,930,16.5
o009090,Orchid,1,250,12.0
o009091,Tulip,2,300,13.0
o009092,Lotus,1,200,18.5
o009093,Lotus,2,210,18.0
o009094,Lavender,2,180,13.5
o009095,Tulip,1,240,15.0
o009096,Orchid,1,140,10.5
o009097,Lavender,1,920,17.5
o009098,Rose,1,700,19.0
o009099,Lotus,1,840,13.0
o009100,Lotus,1,270,17.0
o009101,Rose,2,260,13.0
o009102,Lavender,1,880,11.5
o009103,Orchid,1,690,14.0
o009104,Lotus,2,820,11.0
o009105,Lavender,2,830,17.5
o009106,Orchid,1,350,17.0
o009107,Lavender,2,130,19.0
o009108,Orchid,2,970,11.5
o009109,Tulip,2,740,16.0
o009110,Orchid,1,840,16.0
o009111,Lotus,2,910,15.5
o009112,Lotus,2,940,12.0
o009113,Rose,2,630,18.5
o009114,Lavender,2,800,12.5
o009115,Tulip,2,40,15.0
o009116,Lavender,1,810,17.0
o009117,Lavender,2,670,18.0
o009118,Lotus,1,340,12.0
o009119,Orchid,1,820,19.0
o009120,Rose,1,780,17.0
o009121,Orchid,2,870,18.0
o009122,Lavender,1,110,15.5
o009123,Rose,1,220,11.5
o009124,Orchid,2,970,19.0
o009125,Tulip,2,470,11.0
o009126,Rose,1,430,10.0
o009127,Tulip,2,560,18.0
o009128,Tulip,1,520,17.0
o009129,Lavender,2,640,16.5
o009130,Tulip,1,390,19.0
o009131,Orchid,2,320,12.0
o009132,Orchid,2,930,19.5
o009133,Rose,1,300,18.0
o009134,Lotus,1,400,12.0
o009135,Tulip,2,220,12.0
o009136,Rose,2,460,19.0
o009137,Tulip,1,870,17.0
o009138,Lotus,1,740,16.5
o009139,Lavender,2,790,15.0
o009140,Orchid,2,10,13.0
o009141,Orchid,2,420,14.5
o009142,Tulip,2,560,15.5
o009143,Lavender,1,610,10.5
o009144,Orchid,2,280,10.5
o009145,Rose,1,950,11.0
o009146,Rose,1,950,17.0
o009147,Lavender,2,860,16.0
o009148,Lavender,1,450,16.0
o009149,Tulip,1,930,12.5
o009150,Lavender,1,370,18.0
o009151,Tulip,2,730,13.0
o009152,Orchid,1,550,16.0
o009153,Rose,1,750,11.5
o009154,Rose,1,390,18.5
o009155,Orchid,2,510,10.0
o009156,Tulip,1,960,12.0
o009157,Tulip,2,390,17.0
o009158,Orchid,1,860,17.5
o009159,Orchid,2,790,15.5
o009160,Lotus,1,620,16.5
o009161,Rose,1,770,13.0
o009162,Tulip,1,540,14.5
o009163,Lotus,1,20,14.5
o009164,Lotus,2,320,14.0
o009165,Tulip,2,740,14.5
o009166,Lotus,2,280,13.5
o009167,Orchid,2,990,18.5
o009168,Rose,2,170,18.0
o009169,Orchid,1,850,15.0
o009170,Tulip,2,450,11.0
o009171,Orchid,1,570,18.5
o009172,Lotus,2,570,11.0
o009173,Orchid,1,570,14.0
o009174,Lavender,2,460,10.5
o009175,Orchid,2,660,15.0
o009176,Orchid,1,650,10.5
o009177,Tulip,1,960,15.0
o009178,Rose,1,310,10.5
o009179,Orchid,2,360,16.0
o009180,Orchid,1,340,13.5
o009181,Lotus,1,460,14.0
o009182,Orchid,2,770,15.0
o009183,Lavender,1,240,11.5
o009184,Lotus,2,50,13.5
o009185,Orchid,2,90,10.0
o009186,Orchid,1,270,15.0
o009187,Lotus,2,800,14.5
o009188,Tulip,2,10,14.5
o009189,Orchid,1,280,17.5
o009190,Tulip,2,570,14.0
o009191,Tulip,2,950,19.0
o009192,Rose,1,550,11.0
o009193,Lavender,1,150,15.0
o009194,Rose,1,940,19.0
o009195,Tulip,2,450,18.5
o009196,Tulip,1,820,19.0
o009197,Rose,1,390,11.5
o009198,Lotus,1,280,13.0
o009199,Lotus,1,700,16.5
o009200,Tulip,1,130,13.5
o009201,Orchid,2,410,10.0
o009202,Rose,1,760,15.0
o009203,Tulip,1,670,10.0
o009204,Rose,1,90,12.5
o009205,Lotus,2,600,11.5
o009206,Orchid,1,480,18.5
o009207,Rose,2,960,11.0
o009208,Orchid,2,780,19.0
o009209,Orchid,1,250,16.0
o009210,Lotus,1,460,15.0
o009211,Rose,1,860,19.0
o009212,Lavender,2,690,17.0
o009213,Rose,2,850,17.5
o009214,Rose,2,10,18.5
o009215,Rose,2,790,12.0
o009216,Orchid,1,910,12.5
o009217,Orchid,2,30,17.5
o009218,Rose,2,110,12.0
o009219,Orchid,1,270,12.0
o009220,Rose,1,360,19.0
o009221,Lotus,1,180,10.5
o009222,Orchid,2,60,10.5
o009223,Lavender,2,870,11.0
o009224,Tulip,2,470,18.0
o009225,Orchid,2,500,12.0
o009226,Tulip,2,700,10.0
o009227,Tulip,2,140,11.0
o009228,Lavender,2,950,12.0
o009229,Rose,1,80,16.0
o009230,Orchid,2,100,16.5
o009231,Lotus,2,870,11.0
o009232,Lavender,1,160,18.5
o009233,Tulip,1,830,11.0
o009234,Orchid,1,160,12.0
o009235,Lavender,1,260,10.5
o009236,Lavender,2,460,19.0
o009237,Orchid,2,750,12.0
o009238,Rose,2,200,13.5
o009239,Rose,2,850,15.0
o009240,Orchid,2,720,18.0
o009241,Orchid,1,30,19.0
o009242,Tulip,1,740,16.0
o009243,Orchid,1,370,15.5
o009244,Rose,2,210,11.0
o009245,Rose,1,970,10.5
o009246,Lavender,2,10,18.0
o009247,Rose,2,360,11.5
o009248,Orchid,1,330,14.0
o009249,Tulip,1,700,11.0
o009250,Orchid,2,140,14.0
o009251,Rose,1,350,16.5
o009252,Orchid,2,340,14.0
o009253,Orchid,2,40,16.0
o009254,Rose,2,650,10.5
o009255,Tulip,1,890,17.0
o009256,Lotus,2,510,16.5
o009257,Orchid,1,880,19.5
o009258,Orchid,2,740,10.5
o009259,Tulip,2,190,19.5
o009260,Lotus,1,400,12.0
o009261,Orchid,1,380,19.5
o009262,Lotus,2,840,17.0
o009263,Tulip,1,410,13.0
o009264,Orchid,2,590,16.0
o009265,Tulip,1,770,15.5
o009266,Lavender,1,130,16.0
o009267,Lotus,2,180,18.0
o009268,Tulip,1,610,14.5
o009269,Tulip,2,750,10.0
o009270,Lavender,2,170,19.5
o009271,Tulip,2,110,11.5
o009272,Tulip,2,180,18.5
o009273,Tulip,2,20,13.0
o009274,Lotus,1,350,16.0
o009275,Orchid,2,620,10.5
o009276,Rose,2,480,16.0
o009277,Lavender,2,960,17.5
o009278,Lotus,1,210,11.0
o009279,Lotus,2,170,13.0
o009280,Rose,1,420,12.0
o009281,Lotus,1,260,15.0
o009282,Lavender,2,960,16.0
o009283,Rose,1,670,15.0
o009284,Orchid,2,770,16.0
o009285,Rose,2,240,11.5
o009286,Lotus,1,440,12.0
o009287,Rose,2,940,13.5
o009288,Lotus,1,990,11.0
o009289,Lavender,1,660,14.0
o009290,Lotus,2,30,15.0
o009291,Orchid,1,370,12.0
o009292,Lavender,1,170,11.5
o009293,Rose,1,190,19.0
o009294,Lotus,2,960,13.5
o009295,Rose,2,900,11.0
o009296,Lotus,1,690,17.5
o009297,Orchid,1,340,13.0
o009298,Tulip,2,760,18.5
o009299,Lavender,2,60,12.0
o009300,Rose,1,550,18.0
o009301,Lavender,1,120,13.0
o009302,Tulip,1,650,11.5
o009303,Rose,1,880,19.0
o009304,Tulip,1,400,12.5
o009305,Tulip,2,600,18.0
o009306,Orchid,2,280,15.0
o009307,Lotus,2,580,14.5
o009308,Lotus,1,540,13.0
o009309,Lotus,1,260,17.5
o009310,Lavender,2,400,14.5
o009311,Lavender,1,820,15.0
o009312,Lavender,2,150,11.0
o009313,Tulip,1,710,10.0
o009314,Lotus,1,320,14.0
o009315,Lotus,2,300,18.5
o009316,Orchid,1,660,17.5
o009317,Lavender,1,340,17.0
o009318,Tulip,2,560,16.0
o009319,Tulip,1,690,12.0
o009320,Orchid,2,390,15.0
o009321,Orchid,2,110,12.0
o009322,Rose,2,410,13.0
o009323,Rose,1,920,16.0
o009324,Orchid,2,780,13.0
o009325,Rose,2,1000,12.0
o009326,Tulip,1,130,10.5
o009327,Tulip,2,920,11.0
o009328,Lotus,2,290,10.0
o009329,Rose,1,500,11.0
o009330,Lotus,2,460,12.0
o009331,Orchid,2,400,15.5
o009332,Tulip,2,350,13.0
o009333,Lavender,1,770,19.5
o009334,Tulip,1,160,15.5
o009335,Lavender,1,320,14.0
o009336,Orchid,2,220,19.5
o009337,Tulip,2,40,11.0
o009338,Rose,1,960,13.0
o009339,Lotus,1,380,14.5
o009340,Orchid,2,470,18.5
o009341,Lotus,2,810,11.0
o009342,Orchid,1,610,18.0
o009343,Tulip,1,910,12.0
o009344,Rose,2,740,19.0
o009345,Lavender,2,780,14.0
o009346,Lavender,2,560,13.5
o009347,Orchid,1,630,14.5
o009348,Orchid,1,270,13.0
o009349,Rose,1,220,12.5
o009350,Lavender,2,340,18.5
o009351,Rose,2,20,14.5
o009352,Tulip,1,880,11.5
o009353,Lotus,1,510,18.5
o009354,Tulip,2,590,17.5
o009355,Tulip,2,10,17.0
o009356,Rose,1,520,16.0
o009357,Tulip,2,520,10.0
o009358,Rose,2,490,12.0
o009359,Lavender,1,160,12.5
o009360,Orchid,1,160,19.0
o009361,Lavender,2,690,12.5
o009362,Tulip,2,980,17.0
o009363,Lavender,2,340,13.0
o009364,Orchid,1,260,10.0
o009365,Lotus,2,830,19.0
o009366,Tulip,1,850,10.5
o009367,Tulip,2,850,16.0
o009368,Rose,2,700,15.5
o009369,Lavender,1,240,13.0
o009370,Lotus,2,270,15.0
o009371,Orchid,2,750,18.5
o009372,Rose,1,670,14.5
o009373,Tulip,2,130,12.0
o009374,Lotus,1,160,10.0
o009375,Tulip,1,600,18.5
o009376,Rose,2,970,10.0
o009377,Lotus,1,490,14.0
o009378,Orchid,1,110,16.5
o009379,Lotus,2,470,18.5
o009380,Lotus,2,220,11.0
o009381,Orchid,1,640,19.0
o009382,Lavender,1,270,16.5
o009383,Lavender,2,440,19.0
o009384,Tulip,1,630,16.0
o009385,Tulip,2,670,17.5
o009386,Tulip,2,470,19.0
o009387,Lavender,2,720,16.5
o009388,Rose,1,1000,14.5
o009389,Rose,2,330,19.5
o009390,Rose,2,290,18.5
o009391,Rose,2,230,16.5
o009392,Tulip,1,250,13.0
o009393,Orchid,1,870,17.5
o009394,Tulip,1,470,10.0
o009395,Rose,1,100,11.0
o009396,Lavender,1,430,14.5
o009397,Orchid,1,400,14.5
o009398,Lavender,1,530,14.0
o009399,Tulip,1,980,11.0
o009400,Lotus,1,120,10.0
